,a_img,a_embedding,b_img,b_embedding,genuine,a_img_reconstructed,a_embedding_reconstructed,b_img_reconstructed,b_embedding_reconstructed,a_img_pemiu,a_embedding_pemiu,b_img_pemiu,b_embedding_pemiu,a_embedding_pemiu_reconstructed,cos_sim_a_b,cos_sim_a_pemiu_a_pemiu_reconstructed,cos_sim_scipy_a_b,cos_sim_a_b_normalized,cos_sim_a_pemiu_a_pemiu_reconstructed_normalized,cos_sim_scipy_a_b_normalized
328,../data/lfw_align/Andy_Griffith/Andy_Griffith_0001.png,../data/features_cleaner/Andy_Griffith_0001.npy,../data/lfw_align/Osrat_Iosef/Osrat_Iosef_0001.png,../data/features_cleaner/Osrat_Iosef_0001.npy,False,sample_images/Andy_Griffith_0001_reconstructed.png,sample_images_embeddings/Andy_Griffith_0001_reconstructed.npy,sample_images/Osrat_Iosef_0001_reconstructed.png,sample_images_embeddings/Osrat_Iosef_0001_reconstructed.npy,sample_images_lfw_pemiu/Andy_Griffith_0001_pemiu.png,../data/lfw_embeddings_pemiu/Andy_Griffith_0001.npy,sample_images_lfw_pemiu/Osrat_Iosef_0001_pemiu.png,../data/lfw_embeddings_pemiu/Osrat_Iosef_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0028/Andy_Griffith_0001.npy,0.004100607925308454,0.4662298227487326,0.004,0.19735327575232608,0.580186110091205,0.19726993106004664
329,../data/lfw_align/Andy_Wisecarver/Andy_Wisecarver_0001.png,../data/features_cleaner/Andy_Wisecarver_0001.npy,../data/lfw_align/Dimitar_Berbatov/Dimitar_Berbatov_0001.png,../data/features_cleaner/Dimitar_Berbatov_0001.npy,False,sample_images/Andy_Wisecarver_0001_reconstructed.png,sample_images_embeddings/Andy_Wisecarver_0001_reconstructed.npy,sample_images/Dimitar_Berbatov_0001_reconstructed.png,sample_images_embeddings/Dimitar_Berbatov_0001_reconstructed.npy,sample_images_lfw_pemiu/Andy_Wisecarver_0001_pemiu.png,../data/lfw_embeddings_pemiu/Andy_Wisecarver_0001.npy,sample_images_lfw_pemiu/Dimitar_Berbatov_0001_pemiu.png,../data/lfw_embeddings_pemiu/Dimitar_Berbatov_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0029/Andy_Wisecarver_0001.npy,0.07997182762551551,0.4767233296987644,0.08,0.260205813853983,0.5888790446189872,0.26022915215337633
330,../data/lfw_align/Angela_Lansbury/Angela_Lansbury_0001.png,../data/features_cleaner/Angela_Lansbury_0001.npy,../data/lfw_align/Steven_Van_Zandt/Steven_Van_Zandt_0001.png,../data/features_cleaner/Steven_Van_Zandt_0001.npy,False,sample_images/Angela_Lansbury_0001_reconstructed.png,sample_images_embeddings/Angela_Lansbury_0001_reconstructed.npy,sample_images/Steven_Van_Zandt_0001_reconstructed.png,sample_images_embeddings/Steven_Van_Zandt_0001_reconstructed.npy,sample_images_lfw_pemiu/Angela_Lansbury_0001_pemiu.png,../data/lfw_embeddings_pemiu/Angela_Lansbury_0001.npy,sample_images_lfw_pemiu/Steven_Van_Zandt_0001_pemiu.png,../data/lfw_embeddings_pemiu/Steven_Van_Zandt_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0030/Angela_Lansbury_0001.npy,-0.07713762311475242,0.43937725564004154,-0.077,0.13005464747229728,0.5579411533870005,0.130168655947419
331,../data/lfw_align/Angela_Lansbury/Angela_Lansbury_0002.png,../data/features_cleaner/Angela_Lansbury_0002.npy,../data/lfw_align/John_Coomber/John_Coomber_0001.png,../data/features_cleaner/John_Coomber_0001.npy,False,sample_images/Angela_Lansbury_0002_reconstructed.png,sample_images_embeddings/Angela_Lansbury_0002_reconstructed.npy,sample_images/John_Coomber_0001_reconstructed.png,sample_images_embeddings/John_Coomber_0001_reconstructed.npy,sample_images_lfw_pemiu/Angela_Lansbury_0002_pemiu.png,../data/lfw_embeddings_pemiu/Angela_Lansbury_0002.npy,sample_images_lfw_pemiu/John_Coomber_0001_pemiu.png,../data/lfw_embeddings_pemiu/John_Coomber_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0031/Angela_Lansbury_0002.npy,0.08957618311150897,0.45943070713905143,0.09,0.2681621657026882,0.5745536492634548,0.2685132601919723
332,../data/lfw_align/Ann_Veneman/Ann_Veneman_0006.png,../data/features_cleaner/Ann_Veneman_0006.npy,../data/lfw_align/Sergio_Garcia/Sergio_Garcia_0002.png,../data/features_cleaner/Sergio_Garcia_0002.npy,False,sample_images/Ann_Veneman_0006_reconstructed.png,sample_images_embeddings/Ann_Veneman_0006_reconstructed.npy,sample_images/Sergio_Garcia_0002_reconstructed.png,sample_images_embeddings/Sergio_Garcia_0002_reconstructed.npy,sample_images_lfw_pemiu/Ann_Veneman_0006_pemiu.png,../data/lfw_embeddings_pemiu/Ann_Veneman_0006.npy,sample_images_lfw_pemiu/Sergio_Garcia_0002_pemiu.png,../data/lfw_embeddings_pemiu/Sergio_Garcia_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0032/Ann_Veneman_0006.npy,-0.022144783107046272,0.4228605811997075,-0.022,0.17561131026960353,0.544258561836796,0.17573125015969704
333,../data/lfw_align/Ann_Veneman/Ann_Veneman_0008.png,../data/features_cleaner/Ann_Veneman_0008.npy,../data/lfw_align/Ted_Williams/Ted_Williams_0001.png,../data/features_cleaner/Ted_Williams_0001.npy,False,sample_images/Ann_Veneman_0008_reconstructed.png,sample_images_embeddings/Ann_Veneman_0008_reconstructed.npy,sample_images/Ted_Williams_0001_reconstructed.png,sample_images_embeddings/Ted_Williams_0001_reconstructed.npy,sample_images_lfw_pemiu/Ann_Veneman_0008_pemiu.png,../data/lfw_embeddings_pemiu/Ann_Veneman_0008.npy,sample_images_lfw_pemiu/Ted_Williams_0001_pemiu.png,../data/lfw_embeddings_pemiu/Ted_Williams_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0033/Ann_Veneman_0008.npy,-0.08113982446895099,0.44090947019527377,-0.081,0.12673918063125766,0.5592104564783857,0.12685501273198058
334,../data/lfw_align/Annie-Jeanne_Reynaud/Annie-Jeanne_Reynaud_0001.png,../data/features_cleaner/Annie-Jeanne_Reynaud_0001.npy,../data/lfw_align/SJ_Twu/SJ_Twu_0001.png,../data/features_cleaner/SJ_Twu_0001.npy,False,sample_images/Annie-Jeanne_Reynaud_0001_reconstructed.png,sample_images_embeddings/Annie-Jeanne_Reynaud_0001_reconstructed.npy,sample_images/SJ_Twu_0001_reconstructed.png,sample_images_embeddings/SJ_Twu_0001_reconstructed.npy,sample_images_lfw_pemiu/Annie-Jeanne_Reynaud_0001_pemiu.png,../data/lfw_embeddings_pemiu/Annie-Jeanne_Reynaud_0001.npy,sample_images_lfw_pemiu/SJ_Twu_0001_pemiu.png,../data/lfw_embeddings_pemiu/SJ_Twu_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0034/Annie-Jeanne_Reynaud_0001.npy,-0.044975539927105665,0.47768813577670777,-0.045,0.1566980646595751,0.5896783003975848,0.1566778016709262
335,../data/lfw_align/Anthony_Carter/Anthony_Carter_0001.png,../data/features_cleaner/Anthony_Carter_0001.npy,../data/lfw_align/Eliza_Dushku/Eliza_Dushku_0001.png,../data/features_cleaner/Eliza_Dushku_0001.npy,False,sample_images/Anthony_Carter_0001_reconstructed.png,sample_images_embeddings/Anthony_Carter_0001_reconstructed.npy,sample_images/Eliza_Dushku_0001_reconstructed.png,sample_images_embeddings/Eliza_Dushku_0001_reconstructed.npy,sample_images_lfw_pemiu/Anthony_Carter_0001_pemiu.png,../data/lfw_embeddings_pemiu/Anthony_Carter_0001.npy,sample_images_lfw_pemiu/Eliza_Dushku_0001_pemiu.png,../data/lfw_embeddings_pemiu/Eliza_Dushku_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0035/Anthony_Carter_0001.npy,-0.07637924790565769,0.4898037889522208,-0.076,0.13068289368889063,0.5997150383839958,0.1309970667512786
336,../data/lfw_align/Antonio_Cassano/Antonio_Cassano_0001.png,../data/features_cleaner/Antonio_Cassano_0001.npy,../data/lfw_align/Paul_Celluci/Paul_Celluci_0001.png,../data/features_cleaner/Paul_Celluci_0001.npy,False,sample_images/Antonio_Cassano_0001_reconstructed.png,sample_images_embeddings/Antonio_Cassano_0001_reconstructed.npy,sample_images/Paul_Celluci_0001_reconstructed.png,sample_images_embeddings/Paul_Celluci_0001_reconstructed.npy,sample_images_lfw_pemiu/Antonio_Cassano_0001_pemiu.png,../data/lfw_embeddings_pemiu/Antonio_Cassano_0001.npy,sample_images_lfw_pemiu/Paul_Celluci_0001_pemiu.png,../data/lfw_embeddings_pemiu/Paul_Celluci_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0036/Antonio_Cassano_0001.npy,-0.02442823426040575,0.45044957680585584,-0.024,0.17371967466407487,0.5671135838645643,0.17407442855197783
337,../data/lfw_align/Anwar_Ibrahim/Anwar_Ibrahim_0001.png,../data/features_cleaner/Anwar_Ibrahim_0001.npy,../data/lfw_align/David_Alpay/David_Alpay_0001.png,../data/features_cleaner/David_Alpay_0001.npy,False,sample_images/Anwar_Ibrahim_0001_reconstructed.png,sample_images_embeddings/Anwar_Ibrahim_0001_reconstructed.npy,sample_images/David_Alpay_0001_reconstructed.png,sample_images_embeddings/David_Alpay_0001_reconstructed.npy,sample_images_lfw_pemiu/Anwar_Ibrahim_0001_pemiu.png,../data/lfw_embeddings_pemiu/Anwar_Ibrahim_0001.npy,sample_images_lfw_pemiu/David_Alpay_0001_pemiu.png,../data/lfw_embeddings_pemiu/David_Alpay_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0037/Anwar_Ibrahim_0001.npy,0.018604633848821314,0.454969675745152,0.019,0.20936856752682387,0.5708580826603916,0.20969609311794066
338,../data/lfw_align/Armand_Sargen/Armand_Sargen_0001.png,../data/features_cleaner/Armand_Sargen_0001.npy,../data/lfw_align/Daryl_Sabara/Daryl_Sabara_0001.png,../data/features_cleaner/Daryl_Sabara_0001.npy,False,sample_images/Armand_Sargen_0001_reconstructed.png,sample_images_embeddings/Armand_Sargen_0001_reconstructed.npy,sample_images/Daryl_Sabara_0001_reconstructed.png,sample_images_embeddings/Daryl_Sabara_0001_reconstructed.npy,sample_images_lfw_pemiu/Armand_Sargen_0001_pemiu.png,../data/lfw_embeddings_pemiu/Armand_Sargen_0001.npy,sample_images_lfw_pemiu/Daryl_Sabara_0001_pemiu.png,../data/lfw_embeddings_pemiu/Daryl_Sabara_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0038/Armand_Sargen_0001.npy,-0.03367134250672518,-0.0028380769458068596,-0.034,0.1660625839315801,0.19160519424051697,0.16579032051338183
339,../data/lfw_align/Armand_Sargen/Armand_Sargen_0001.png,../data/features_cleaner/Armand_Sargen_0001.npy,../data/lfw_align/Kelvin_Sampson/Kelvin_Sampson_0003.png,../data/features_cleaner/Kelvin_Sampson_0003.npy,False,sample_images/Armand_Sargen_0001_reconstructed.png,sample_images_embeddings/Armand_Sargen_0001_reconstructed.npy,sample_images/Kelvin_Sampson_0003_reconstructed.png,sample_images_embeddings/Kelvin_Sampson_0003_reconstructed.npy,sample_images_lfw_pemiu/Armand_Sargen_0001_pemiu.png,../data/lfw_embeddings_pemiu/Armand_Sargen_0001.npy,sample_images_lfw_pemiu/Kelvin_Sampson_0003_pemiu.png,../data/lfw_embeddings_pemiu/Kelvin_Sampson_0003.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0039/Armand_Sargen_0001.npy,-0.0033884887012513546,0.01479829541685127,-0.003,0.19114922719573543,0.20621535564663385,0.19147105543302945
340,../data/lfw_align/Armand_Sargen/Armand_Sargen_0001.png,../data/features_cleaner/Armand_Sargen_0001.npy,../data/lfw_align/Lisa_Gottsegen/Lisa_Gottsegen_0002.png,../data/features_cleaner/Lisa_Gottsegen_0002.npy,False,sample_images/Armand_Sargen_0001_reconstructed.png,sample_images_embeddings/Armand_Sargen_0001_reconstructed.npy,sample_images/Lisa_Gottsegen_0002_reconstructed.png,sample_images_embeddings/Lisa_Gottsegen_0002_reconstructed.npy,sample_images_lfw_pemiu/Armand_Sargen_0001_pemiu.png,../data/lfw_embeddings_pemiu/Armand_Sargen_0001.npy,sample_images_lfw_pemiu/Lisa_Gottsegen_0002_pemiu.png,../data/lfw_embeddings_pemiu/Lisa_Gottsegen_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0040/Armand_Sargen_0001.npy,-0.10387648653000596,0.43272591034447316,-0.104,0.10790388413617501,0.5524311070839508,0.10780156424320976
341,../data/lfw_align/Atom_Egoyan/Atom_Egoyan_0001.png,../data/features_cleaner/Atom_Egoyan_0001.npy,../data/lfw_align/Bill_Stapleton/Bill_Stapleton_0001.png,../data/features_cleaner/Bill_Stapleton_0001.npy,False,sample_images/Atom_Egoyan_0001_reconstructed.png,sample_images_embeddings/Atom_Egoyan_0001_reconstructed.npy,sample_images/Bill_Stapleton_0001_reconstructed.png,sample_images_embeddings/Bill_Stapleton_0001_reconstructed.npy,sample_images_lfw_pemiu/Atom_Egoyan_0001_pemiu.png,../data/lfw_embeddings_pemiu/Atom_Egoyan_0001.npy,sample_images_lfw_pemiu/Bill_Stapleton_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bill_Stapleton_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0041/Atom_Egoyan_0001.npy,-0.05685885391514789,0.07531503410408913,-0.057,0.14685379896622497,0.25634807578949,0.146736872024611
342,../data/lfw_align/Atom_Egoyan/Atom_Egoyan_0001.png,../data/features_cleaner/Atom_Egoyan_0001.npy,../data/lfw_align/Janis_Ruth_Coulter/Janis_Ruth_Coulter_0001.png,../data/features_cleaner/Janis_Ruth_Coulter_0001.npy,False,sample_images/Atom_Egoyan_0001_reconstructed.png,sample_images_embeddings/Atom_Egoyan_0001_reconstructed.npy,sample_images/Janis_Ruth_Coulter_0001_reconstructed.png,sample_images_embeddings/Janis_Ruth_Coulter_0001_reconstructed.npy,sample_images_lfw_pemiu/Atom_Egoyan_0001_pemiu.png,../data/lfw_embeddings_pemiu/Atom_Egoyan_0001.npy,sample_images_lfw_pemiu/Janis_Ruth_Coulter_0001_pemiu.png,../data/lfw_embeddings_pemiu/Janis_Ruth_Coulter_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0042/Atom_Egoyan_0001.npy,0.05755658203257708,0.4527768000203009,0.058,0.2416367822336265,0.5690414807184034,0.2420041144684651
343,../data/lfw_align/Barbara_Brezigar/Barbara_Brezigar_0002.png,../data/features_cleaner/Barbara_Brezigar_0002.npy,../data/lfw_align/Doris_Roberts/Doris_Roberts_0002.png,../data/features_cleaner/Doris_Roberts_0002.npy,False,sample_images/Barbara_Brezigar_0002_reconstructed.png,sample_images_embeddings/Barbara_Brezigar_0002_reconstructed.npy,sample_images/Doris_Roberts_0002_reconstructed.png,sample_images_embeddings/Doris_Roberts_0002_reconstructed.npy,sample_images_lfw_pemiu/Barbara_Brezigar_0002_pemiu.png,../data/lfw_embeddings_pemiu/Barbara_Brezigar_0002.npy,sample_images_lfw_pemiu/Doris_Roberts_0002_pemiu.png,../data/lfw_embeddings_pemiu/Doris_Roberts_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0043/Barbara_Brezigar_0002.npy,-0.022053183742547933,0.4408607381495842,-0.022,0.17568719217278064,0.5591700863252423,0.17573125015969704
344,../data/lfw_align/Barbara_Felt-Miller/Barbara_Felt-Miller_0001.png,../data/features_cleaner/Barbara_Felt-Miller_0001.npy,../data/lfw_align/Leticia_Dolera/Leticia_Dolera_0001.png,../data/features_cleaner/Leticia_Dolera_0001.npy,False,sample_images/Barbara_Felt-Miller_0001_reconstructed.png,sample_images_embeddings/Barbara_Felt-Miller_0001_reconstructed.npy,sample_images/Leticia_Dolera_0001_reconstructed.png,sample_images_embeddings/Leticia_Dolera_0001_reconstructed.npy,sample_images_lfw_pemiu/Barbara_Felt-Miller_0001_pemiu.png,../data/lfw_embeddings_pemiu/Barbara_Felt-Miller_0001.npy,sample_images_lfw_pemiu/Leticia_Dolera_0001_pemiu.png,../data/lfw_embeddings_pemiu/Leticia_Dolera_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0044/Barbara_Felt-Miller_0001.npy,0.12971758692976315,0.4505592435531442,0.13,0.301415738307821,0.5672044329828421,0.30164969234635636
345,../data/lfw_align/Bart_Freundlich/Bart_Freundlich_0001.png,../data/features_cleaner/Bart_Freundlich_0001.npy,../data/lfw_align/Ernie_Grunfeld/Ernie_Grunfeld_0001.png,../data/features_cleaner/Ernie_Grunfeld_0001.npy,False,sample_images/Bart_Freundlich_0001_reconstructed.png,sample_images_embeddings/Bart_Freundlich_0001_reconstructed.npy,sample_images/Ernie_Grunfeld_0001_reconstructed.png,sample_images_embeddings/Ernie_Grunfeld_0001_reconstructed.npy,sample_images_lfw_pemiu/Bart_Freundlich_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bart_Freundlich_0001.npy,sample_images_lfw_pemiu/Ernie_Grunfeld_0001_pemiu.png,../data/lfw_embeddings_pemiu/Ernie_Grunfeld_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0045/Bart_Freundlich_0001.npy,-0.05447030183228128,-0.03858969917893585,-0.054,0.14883250131725304,0.16198816412708583,0.1492221044361898
346,../data/lfw_align/Bart_Freundlich/Bart_Freundlich_0001.png,../data/features_cleaner/Bart_Freundlich_0001.npy,../data/lfw_align/Kirsten_Gilham/Kirsten_Gilham_0001.png,../data/features_cleaner/Kirsten_Gilham_0001.npy,False,sample_images/Bart_Freundlich_0001_reconstructed.png,sample_images_embeddings/Bart_Freundlich_0001_reconstructed.npy,sample_images/Kirsten_Gilham_0001_reconstructed.png,sample_images_embeddings/Kirsten_Gilham_0001_reconstructed.npy,sample_images_lfw_pemiu/Bart_Freundlich_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bart_Freundlich_0001.npy,sample_images_lfw_pemiu/Kirsten_Gilham_0001_pemiu.png,../data/lfw_embeddings_pemiu/Kirsten_Gilham_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0046/Bart_Freundlich_0001.npy,0.03454640293356121,0.42707317470752876,0.035,0.22257490126925736,0.547748319810944,0.2229506659796943
347,../data/lfw_align/Benjamin_Martinez/Benjamin_Martinez_0001.png,../data/features_cleaner/Benjamin_Martinez_0001.npy,../data/lfw_align/Garry_McCoy/Garry_McCoy_0001.png,../data/features_cleaner/Garry_McCoy_0001.npy,False,sample_images/Benjamin_Martinez_0001_reconstructed.png,sample_images_embeddings/Benjamin_Martinez_0001_reconstructed.npy,sample_images/Garry_McCoy_0001_reconstructed.png,sample_images_embeddings/Garry_McCoy_0001_reconstructed.npy,sample_images_lfw_pemiu/Benjamin_Martinez_0001_pemiu.png,../data/lfw_embeddings_pemiu/Benjamin_Martinez_0001.npy,sample_images_lfw_pemiu/Garry_McCoy_0001_pemiu.png,../data/lfw_embeddings_pemiu/Garry_McCoy_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0047/Benjamin_Martinez_0001.npy,0.06514034229421024,0.44332865875334626,0.065,0.2479192511682445,0.5612145384164665,0.24780299009548232
348,../data/lfw_align/Benjamin_Netanyahu/Benjamin_Netanyahu_0001.png,../data/features_cleaner/Benjamin_Netanyahu_0001.npy,../data/lfw_align/Maria_Callas/Maria_Callas_0001.png,../data/features_cleaner/Maria_Callas_0001.npy,False,sample_images/Benjamin_Netanyahu_0001_reconstructed.png,sample_images_embeddings/Benjamin_Netanyahu_0001_reconstructed.npy,sample_images/Maria_Callas_0001_reconstructed.png,sample_images_embeddings/Maria_Callas_0001_reconstructed.npy,sample_images_lfw_pemiu/Benjamin_Netanyahu_0001_pemiu.png,../data/lfw_embeddings_pemiu/Benjamin_Netanyahu_0001.npy,sample_images_lfw_pemiu/Maria_Callas_0001_pemiu.png,../data/lfw_embeddings_pemiu/Maria_Callas_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0048/Benjamin_Netanyahu_0001.npy,-0.04022182115956467,-0.007282125479523695,-0.04,0.1606360966451162,0.18792369642230955,0.16081985569022422
349,../data/lfw_align/Benjamin_Netanyahu/Benjamin_Netanyahu_0005.png,../data/features_cleaner/Benjamin_Netanyahu_0005.npy,../data/lfw_align/Frank_Beamer/Frank_Beamer_0001.png,../data/features_cleaner/Frank_Beamer_0001.npy,False,sample_images/Benjamin_Netanyahu_0005_reconstructed.png,sample_images_embeddings/Benjamin_Netanyahu_0005_reconstructed.npy,sample_images/Frank_Beamer_0001_reconstructed.png,sample_images_embeddings/Frank_Beamer_0001_reconstructed.npy,sample_images_lfw_pemiu/Benjamin_Netanyahu_0005_pemiu.png,../data/lfw_embeddings_pemiu/Benjamin_Netanyahu_0005.npy,sample_images_lfw_pemiu/Frank_Beamer_0001_pemiu.png,../data/lfw_embeddings_pemiu/Frank_Beamer_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0049/Benjamin_Netanyahu_0005.npy,-0.051693546823161324,0.47173181616771515,-0.052,0.15113279516647926,0.5847440208822546,0.150878926043909
350,../data/lfw_align/Bernard_Law/Bernard_Law_0001.png,../data/features_cleaner/Bernard_Law_0001.npy,../data/lfw_align/Liu_Xiaoqing/Liu_Xiaoqing_0001.png,../data/features_cleaner/Liu_Xiaoqing_0001.npy,False,sample_images/Bernard_Law_0001_reconstructed.png,sample_images_embeddings/Bernard_Law_0001_reconstructed.npy,sample_images/Liu_Xiaoqing_0001_reconstructed.png,sample_images_embeddings/Liu_Xiaoqing_0001_reconstructed.npy,sample_images_lfw_pemiu/Bernard_Law_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bernard_Law_0001.npy,sample_images_lfw_pemiu/Liu_Xiaoqing_0001_pemiu.png,../data/lfw_embeddings_pemiu/Liu_Xiaoqing_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0050/Bernard_Law_0001.npy,-0.04415858483674211,0.4693581987955501,-0.044,0.15737483908270034,0.5827776906069242,0.1575062124747858
351,../data/lfw_align/Bernard_Law/Bernard_Law_0003.png,../data/features_cleaner/Bernard_Law_0003.npy,../data/lfw_align/Valerie_Harper/Valerie_Harper_0002.png,../data/features_cleaner/Valerie_Harper_0002.npy,False,sample_images/Bernard_Law_0003_reconstructed.png,sample_images_embeddings/Bernard_Law_0003_reconstructed.npy,sample_images/Valerie_Harper_0002_reconstructed.png,sample_images_embeddings/Valerie_Harper_0002_reconstructed.npy,sample_images_lfw_pemiu/Bernard_Law_0003_pemiu.png,../data/lfw_embeddings_pemiu/Bernard_Law_0003.npy,sample_images_lfw_pemiu/Valerie_Harper_0002_pemiu.png,../data/lfw_embeddings_pemiu/Valerie_Harper_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0051/Bernard_Law_0003.npy,0.05552691905221189,0.4626622561293897,0.056,0.2399553874924981,0.5772306993602525,0.2403472928607459
352,../data/lfw_align/Bertrand_Bonello/Bertrand_Bonello_0001.png,../data/features_cleaner/Bertrand_Bonello_0001.npy,../data/lfw_align/Jong_Thae_Hwa/Jong_Thae_Hwa_0002.png,../data/features_cleaner/Jong_Thae_Hwa_0002.npy,False,sample_images/Bertrand_Bonello_0001_reconstructed.png,sample_images_embeddings/Bertrand_Bonello_0001_reconstructed.npy,sample_images/Jong_Thae_Hwa_0002_reconstructed.png,sample_images_embeddings/Jong_Thae_Hwa_0002_reconstructed.npy,sample_images_lfw_pemiu/Bertrand_Bonello_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bertrand_Bonello_0001.npy,sample_images_lfw_pemiu/Jong_Thae_Hwa_0002_pemiu.png,../data/lfw_embeddings_pemiu/Jong_Thae_Hwa_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/0052/Bertrand_Bonello_0001.npy,0.024007608484171578,0.07421558779472753,0.024,0.2138444500877274,0.25543728258855125,0.21383814713723867
